3.000000 69.23594 50.99258 31.42171 54.92506 1.140666 -3.93248 -3.10863 5.073144 
3.000000 72.17209 45.51837 31.42171 54.92506 -4.33354 -9.40669 -3.10863 5.073144 
3.000000 54.46532 62.33117 31.42171 54.92506 12.47926 7.406112 -3.10863 5.073144 
3.000000 59.98900 56.59311 31.42171 54.92506 6.741196 1.668052 -3.10863 5.073144 
3.000000 58.11507 57.06081 31.42171 54.92506 7.208896 2.135752 -3.10863 5.073144 
3.000000 63.08988 52.58008 31.42171 54.92506 2.728166 -2.34498 -3.10863 5.073144 
3.000000 56.78469 49.95817 31.42171 54.92506  .106256 -4.96689 -3.10863 5.073144 
3.000000 66.82017 53.59278 31.42171 54.92506 3.740866 -1.33228 -3.10863 5.073144 
3.000000 60.31696 45.95000 31.42171 54.92506 -3.90191 -8.97506 -3.10863 5.073144 
3.000000 55.58370 53.42500 31.42171 54.92506 3.573086 -1.50006 -3.10863 5.073144 
3.000000 55.70462 54.45551 31.42171 54.92506 4.603596 -.469548 -3.10863 5.073144 
3.000000 67.17832 71.19494 31.42171 54.92506 21.34303 16.26988 -3.10863 5.073144 
3.000000 64.54096 56.44327 31.42171 54.92506 6.591356 1.518212 -3.10863 5.073144 
3.000000 68.42475 62.01344 31.42171 54.92506 12.16153 7.088382 -3.10863 5.073144 
3.000000 75.56874 62.30812 31.42171 54.92506 12.45621 7.383062 -3.10863 5.073144 
3.000000 45.37183 64.78725 31.42171 54.92506 14.93534 9.862192 -3.10863 5.073144 
3.000000 75.45978 47.25079 31.42171 54.92506 -2.60112 -7.67427 -3.10863 5.073144 
3.000000 74.24402 63.21797 31.42171 54.92506 13.36606 8.292912 -3.10863 5.073144 
3.000000 59.68531 55.14395 31.42171 54.92506 5.292036  .218892 -3.10863 5.073144 
3.000000 56.08999 54.29882 31.42171 54.92506 4.446906 -.626238 -3.10863 5.073144 
3.000000 61.39600 52.26811 31.42171 54.92506 2.416196 -2.65695 -3.10863 5.073144 
4.000000 38.69347 66.94995 30.54012 59.20149 17.09804 7.748462 -3.99022 9.349575 
4.000000 43.83669 51.27590 30.54012 59.20149 1.423986 -7.92559 -3.99022 9.349575 
4.000000 45.83358 51.47459 30.54012 59.20149 1.622676 -7.72690 -3.99022 9.349575 
4.000000 45.40667 57.50676 30.54012 59.20149 7.654846 -1.69473 -3.99022 9.349575 
4.000000 54.91893 72.14089 30.54012 59.20149 22.28898 12.93940 -3.99022 9.349575 
4.000000 43.67296 62.53921 30.54012 59.20149 12.68730 3.337722 -3.99022 9.349575 
4.000000 42.75222 59.53830 30.54012 59.20149 9.686386  .336812 -3.99022 9.349575 
4.000000 51.97005 60.48291 30.54012 59.20149 10.63100 1.281422 -3.99022 9.349575 
4.000000 46.45307 60.83790 30.54012 59.20149 10.98599 1.636412 -3.99022 9.349575 
4.000000 40.40496 61.20622 30.54012 59.20149 11.35431 2.004732 -3.99022 9.349575 
4.000000 45.37509 57.86997 30.54012 59.20149 8.018056 -1.33152 -3.99022 9.349575 
4.000000 50.83128 60.90280 30.54012 59.20149 11.05089 1.701312 -3.99022 9.349575 
4.000000 37.41849 72.52271 30.54012 59.20149 22.67080 13.32122 -3.99022 9.349575 
4.000000 48.76795 63.19181 30.54012 59.20149 13.33990 3.990322 -3.99022 9.349575 
4.000000 42.49491 57.70473 30.54012 59.20149 7.852816 -1.49676 -3.99022 9.349575 
4.000000 33.33088 64.28112 30.54012 59.20149 14.42921 5.079632 -3.99022 9.349575 
4.000000 54.60063 53.51542 30.54012 59.20149 3.663506 -5.68607 -3.99022 9.349575 
4.000000 53.04505 62.01838 30.54012 59.20149 12.16647 2.816892 -3.99022 9.349575 
4.000000 44.38559 61.79393 30.54012 59.20149 11.94202 2.592442 -3.99022 9.349575 
4.000000 42.96302 44.15156 30.54012 59.20149 -5.70035 -15.0499 -3.99022 9.349575 
4.000000 38.68420 55.76557 30.54012 59.20149 5.913656 -3.43592 -3.99022 9.349575 
4.000000 40.24852 57.42807 30.54012 59.20149 7.576156 -1.77342 -3.99022 9.349575 
4.000000 43.75979 56.16529 30.54012 59.20149 6.313376 -3.03620 -3.99022 9.349575 
4.000000 38.70451 54.69162 30.54012 59.20149 4.839706 -4.50987 -3.99022 9.349575 
4.000000 39.03555 55.80928 30.54012 59.20149 5.957366 -3.39221 -3.99022 9.349575 
4.000000 38.04599 60.62251 30.54012 59.20149 10.77060 1.421022 -3.99022 9.349575 
4.000000 45.52271 59.16258 30.54012 59.20149 9.310666 -.038908 -3.99022 9.349575 
4.000000 47.99591 64.26100 30.54012 59.20149 14.40909 5.059511 -3.99022 9.349575 
4.000000 54.32583 55.72577 30.54012 59.20149 5.873856 -3.47572 -3.99022 9.349575 
4.000000 51.30315 55.47499 30.54012 59.20149 5.623076 -3.72650 -3.99022 9.349575 
4.000000 46.75587 48.75845 30.54012 59.20149 -1.09346 -10.4430 -3.99022 9.349575 
4.000000 46.32854 70.54737 30.54012 59.20149 20.69546 11.34588 -3.99022 9.349575 
4.000000 42.32412 64.08753 30.54012 59.20149 14.23562 4.886042 -3.99022 9.349575 
4.000000 46.98370 51.15390 30.54012 59.20149 1.301986 -8.04759 -3.99022 9.349575 
4.000000 42.08000 59.49482 30.54012 59.20149 9.642906  .293332 -3.99022 9.349575 
4.000000 47.34155 47.67435 30.54012 59.20149 -2.17756 -11.5271 -3.99022 9.349575 
4.000000 40.70881 59.74576 30.54012 59.20149 9.893846  .544272 -3.99022 9.349575 
4.000000 42.67977 48.82441 30.54012 59.20149 -1.02750 -10.3771 -3.99022 9.349575 
4.000000 40.32967 74.70326 30.54012 59.20149 24.85135 15.50177 -3.99022 9.349575 
4.000000 35.62728 66.05795 30.54012 59.20149 16.20604 6.856462 -3.99022 9.349575 
5.000000 67.41116 35.35671 29.29575 41.66028 -14.4952 -6.30357 -5.23459 -8.19164 
5.000000 66.38610 39.86397 29.29575 41.66028 -9.98794 -1.79631 -5.23459 -8.19164 
5.000000 64.09083 42.13084 29.29575 41.66028 -7.72107  .470565 -5.23459 -8.19164 
5.000000 56.83745 48.97870 29.29575 41.66028 -.873214 7.318425 -5.23459 -8.19164 
5.000000 59.73044 44.12883 29.29575 41.66028 -5.72308 2.468555 -5.23459 -8.19164 
5.000000 74.39834 43.35277 29.29575 41.66028 -6.49914 1.692495 -5.23459 -8.19164 
5.000000 72.59690 43.75097 29.29575 41.66028 -6.10094 2.090695 -5.23459 -8.19164 
5.000000 65.53703 40.28119 29.29575 41.66028 -9.57072 -1.37909 -5.23459 -8.19164 
5.000000 66.54135 38.78322 29.29575 41.66028 -11.0687 -2.87706 -5.23459 -8.19164 
5.000000 50.97601 40.90968 29.29575 41.66028 -8.94223 -.750595 -5.23459 -8.19164 
5.000000 58.62718 40.08353 29.29575 41.66028 -9.76838 -1.57675 -5.23459 -8.19164 
5.000000 58.01992 40.23032 29.29575 41.66028 -9.62159 -1.42996 -5.23459 -8.19164 
5.000000 75.86782 26.65067 29.29575 41.66028 -23.2012 -15.0096 -5.23459 -8.19164 
5.000000 71.11589 52.44395 29.29575 41.66028 2.592036 10.78367 -5.23459 -8.19164 
5.000000 61.93116 48.00217 29.29575 41.66028 -1.84974 6.341895 -5.23459 -8.19164 
5.000000 72.50312 46.48105 29.29575 41.66028 -3.37086 4.820775 -5.23459 -8.19164 
5.000000 59.42402 51.30656 29.29575 41.66028 1.454646 9.646285 -5.23459 -8.19164 
5.000000 68.69128 42.10852 29.29575 41.66028 -7.74339  .448245 -5.23459 -8.19164 
5.000000 59.17598 29.77401 29.29575 41.66028 -20.0779 -11.8863 -5.23459 -8.19164 
5.000000 62.86503 43.18368 29.29575 41.66028 -6.66823 1.523405 -5.23459 -8.19164 
5.000000 67.30899 35.81671 29.29575 41.66028 -14.0352 -5.84357 -5.23459 -8.19164 
5.000000 76.65695 33.29813 29.29575 41.66028 -16.5538 -8.36215 -5.23459 -8.19164 
5.000000 61.16834 47.36835 29.29575 41.66028 -2.48356 5.708075 -5.23459 -8.19164 
5.000000 68.45644 38.23334 29.29575 41.66028 -11.6186 -3.42694 -5.23459 -8.19164 
5.000000 49.57104 43.42651 29.29575 41.66028 -6.42540 1.766235 -5.23459 -8.19164 
5.000000 67.99390 45.40907 29.29575 41.66028 -4.44284 3.748795 -5.23459 -8.19164 
5.000000 54.19284 49.42597 29.29575 41.66028 -.425944 7.765695 -5.23459 -8.19164 
5.000000 65.62003 38.45659 29.29575 41.66028 -11.3953 -3.20369 -5.23459 -8.19164 
5.000000 64.94884 44.78767 29.29575 41.66028 -5.06424 3.127395 -5.23459 -8.19164 
5.000000 64.37969 34.12543 29.29575 41.66028 -15.7265 -7.53485 -5.23459 -8.19164 
5.000000 54.40120 43.70939 29.29575 41.66028 -6.14252 2.049115 -5.23459 -8.19164 
5.000000 78.56744 52.73202 29.29575 41.66028 2.880106 11.07174 -5.23459 -8.19164 
5.000000 69.56873 54.11781 29.29575 41.66028 4.265896 12.45753 -5.23459 -8.19164 
5.000000 65.69043 36.79855 29.29575 41.66028 -13.0534 -4.86173 -5.23459 -8.19164 
5.000000 64.59244 32.50919 29.29575 41.66028 -17.3427 -9.15109 -5.23459 -8.19164 
5.000000 60.96783 42.27223 29.29575 41.66028 -7.57968  .611955 -5.23459 -8.19164 
5.000000 62.50840 40.11354 29.29575 41.66028 -9.73837 -1.54674 -5.23459 -8.19164 
5.000000 61.45600 46.56225 29.29575 41.66028 -3.28966 4.901975 -5.23459 -8.19164 
5.000000 74.83695 42.14099 29.29575 41.66028 -7.71092  .480715 -5.23459 -8.19164 
5.000000 58.65875 27.30593 29.29575 41.66028 -22.5460 -14.3543 -5.23459 -8.19164 
6.000000 56.98318 57.48677 36.34806 52.53876 7.634856 4.948008 1.817723 2.686849 
6.000000 54.90357 59.84552 36.34806 52.53876 9.993606 7.306758 1.817723 2.686849 
6.000000 49.91673 48.22434 36.34806 52.53876 -1.62757 -4.31442 1.817723 2.686849 
6.000000 66.71586 67.61917 36.34806 52.53876 17.76726 15.08041 1.817723 2.686849 
6.000000 48.85635 44.32400 36.34806 52.53876 -5.52791 -8.21476 1.817723 2.686849 
6.000000 48.37767 49.35619 36.34806 52.53876 -.495724 -3.18257 1.817723 2.686849 
6.000000 61.62709 42.85521 36.34806 52.53876 -6.99670 -9.68355 1.817723 2.686849 
6.000000 59.04459 55.09667 36.34806 52.53876 5.244756 2.557908 1.817723 2.686849 
6.000000 57.39173 41.49207 36.34806 52.53876 -8.35984 -11.0467 1.817723 2.686849 
6.000000 56.47614 58.97808 36.34806 52.53876 9.126166 6.439318 1.817723 2.686849 
6.000000 53.25522 65.10882 36.34806 52.53876 15.25691 12.57006 1.817723 2.686849 
6.000000 55.85787 47.63038 36.34806 52.53876 -2.22153 -4.90838 1.817723 2.686849 
6.000000 50.83290 56.74765 36.34806 52.53876 6.895736 4.208888 1.817723 2.686849 
6.000000 61.13826 49.68271 36.34806 52.53876 -.169204 -2.85605 1.817723 2.686849 
6.000000 55.37940 49.06446 36.34806 52.53876 -.787454 -3.47430 1.817723 2.686849 
6.000000 56.67170 61.38356 36.34806 52.53876 11.53165 8.844798 1.817723 2.686849 
6.000000 56.96905 61.05136 36.34806 52.53876 11.19945 8.512598 1.817723 2.686849 
6.000000 65.50122 54.64626 36.34806 52.53876 4.794346 2.107498 1.817723 2.686849 
6.000000 47.65346 59.32099 36.34806 52.53876 9.469076 6.782228 1.817723 2.686849 
6.000000 38.11788 43.08525 36.34806 52.53876 -6.76666 -9.45351 1.817723 2.686849 
6.000000 40.87319 46.81556 36.34806 52.53876 -3.03635 -5.72320 1.817723 2.686849 
6.000000 56.42807 52.90484 36.34806 52.53876 3.052926  .366078 1.817723 2.686849 
6.000000 48.58839 53.47085 36.34806 52.53876 3.618936  .932088 1.817723 2.686849 
6.000000 49.36672 49.38140 36.34806 52.53876 -.470514 -3.15736 1.817723 2.686849 
6.000000 60.56068 58.90264 36.34806 52.53876 9.050726 6.363878 1.817723 2.686849 
6.000000 51.19199 48.20324 36.34806 52.53876 -1.64867 -4.33552 1.817723 2.686849 
6.000000 53.58150 52.84008 36.34806 52.53876 2.988166  .301318 1.817723 2.686849 
6.000000 52.47093 58.49989 36.34806 52.53876 8.647976 5.961128 1.817723 2.686849 
6.000000 48.07277 44.34815 36.34806 52.53876 -5.50376 -8.19061 1.817723 2.686849 
6.000000 50.92393 38.89603 36.34806 52.53876 -10.9559 -13.6427 1.817723 2.686849 
6.000000 57.24092 55.70185 36.34806 52.53876 5.849936 3.163088 1.817723 2.686849 
6.000000 53.62826 50.17885 36.34806 52.53876  .326936 -2.35991 1.817723 2.686849 
6.000000 57.07023 56.33185 36.34806 52.53876 6.479936 3.793088 1.817723 2.686849 
6.000000 42.50026 42.18015 36.34806 52.53876 -7.67176 -10.3586 1.817723 2.686849 
6.000000 59.67520 50.89657 36.34806 52.53876 1.044656 -1.64219 1.817723 2.686849 
6.000000 50.27962 55.40577 36.34806 52.53876 5.553856 2.867008 1.817723 2.686849 
6.000000 53.29245 55.13028 36.34806 52.53876 5.278366 2.591518 1.817723 2.686849 
6.000000 63.20665 56.21089 36.34806 52.53876 6.358976 3.672128 1.817723 2.686849 
6.000000 61.41527 52.44989 36.34806 52.53876 2.597976 -.088872 1.817723 2.686849 
6.000000 44.13279 49.80225 36.34806 52.53876 -.049664 -2.73651 1.817723 2.686849 
7.000000 54.80728 50.63779 42.01780 51.81770  .785876 -1.17991 7.487463 1.965787 
7.000000 52.33588 62.33631 42.01780 51.81770 12.48440 10.51861 7.487463 1.965787 
7.000000 52.33141 51.49229 42.01780 51.81770 1.640376 -.325410 7.487463 1.965787 
7.000000 51.87854 35.06810 42.01780 51.81770 -14.7838 -16.7496 7.487463 1.965787 
7.000000 54.72918 54.68952 42.01780 51.81770 4.837606 2.871820 7.487463 1.965787 
7.000000 53.08804 60.59807 42.01780 51.81770 10.74616 8.780370 7.487463 1.965787 
7.000000 64.63779 49.91815 42.01780 51.81770  .066236 -1.89955 7.487463 1.965787 
7.000000 61.74617 39.60532 42.01780 51.81770 -10.2466 -12.2124 7.487463 1.965787 
7.000000 56.29657 49.06586 42.01780 51.81770 -.786054 -2.75184 7.487463 1.965787 
7.000000 67.68731 55.32433 42.01780 51.81770 5.472416 3.506630 7.487463 1.965787 
7.000000 53.22258 50.76065 42.01780 51.81770  .908736 -1.05705 7.487463 1.965787 
7.000000 62.61530 45.95501 42.01780 51.81770 -3.89690 -5.86269 7.487463 1.965787 
7.000000 64.95473 45.89016 42.01780 51.81770 -3.96175 -5.92754 7.487463 1.965787 
7.000000 67.19884 50.63102 42.01780 51.81770  .779106 -1.18668 7.487463 1.965787 
7.000000 51.26985 55.39463 42.01780 51.81770 5.542716 3.576930 7.487463 1.965787 
7.000000 58.12202 40.85756 42.01780 51.81770 -8.99435 -10.9601 7.487463 1.965787 
7.000000 60.97749 53.63746 42.01780 51.81770 3.785546 1.819760 7.487463 1.965787 
7.000000 52.44818 56.04819 42.01780 51.81770 6.196276 4.230490 7.487463 1.965787 
7.000000 52.58962 52.23637 42.01780 51.81770 2.384456  .418670 7.487463 1.965787 
7.000000 48.87059 54.39030 42.01780 51.81770 4.538386 2.572600 7.487463 1.965787 
7.000000 58.97077 54.09841 42.01780 51.81770 4.246496 2.280710 7.487463 1.965787 
7.000000 63.85773 50.78536 42.01780 51.81770  .933446 -1.03234 7.487463 1.965787 
7.000000 57.00795 55.61136 42.01780 51.81770 5.759446 3.793660 7.487463 1.965787 
7.000000 51.16292 53.88489 42.01780 51.81770 4.032976 2.067190 7.487463 1.965787 
7.000000 51.42945 60.66893 42.01780 51.81770 10.81702 8.851230 7.487463 1.965787 
7.000000 49.44025 46.97192 42.01780 51.81770 -2.87999 -4.84578 7.487463 1.965787 
7.000000 53.29924 44.01233 42.01780 51.81770 -5.83958 -7.80537 7.487463 1.965787 
7.000000 79.99779 47.82943 42.01780 51.81770 -2.02248 -3.98827 7.487463 1.965787 
7.000000 52.12956 49.79688 42.01780 51.81770 -.055034 -2.02082 7.487463 1.965787 
7.000000 61.26943 40.89482 42.01780 51.81770 -8.95709 -10.9229 7.487463 1.965787 
7.000000 45.35997 49.12256 42.01780 51.81770 -.729354 -2.69514 7.487463 1.965787 
7.000000 51.90792 45.45351 42.01780 51.81770 -4.39840 -6.36419 7.487463 1.965787 
7.000000 52.96703 60.07727 42.01780 51.81770 10.22536 8.259570 7.487463 1.965787 
7.000000 45.67263 54.50496 42.01780 51.81770 4.653046 2.687260 7.487463 1.965787 
7.000000 56.56165 55.74072 42.01780 51.81770 5.888806 3.923020 7.487463 1.965787 
7.000000 60.38799 48.33273 42.01780 51.81770 -1.51918 -3.48497 7.487463 1.965787 
7.000000 49.99032 65.81656 42.01780 51.81770 15.96465 13.99886 7.487463 1.965787 
7.000000 54.62295 63.47934 42.01780 51.81770 13.62743 11.66164 7.487463 1.965787 
7.000000 37.19824 57.09982 42.01780 51.81770 7.247906 5.282120 7.487463 1.965787 
7.000000 48.76988 53.98912 42.01780 51.81770 4.137206 2.171420 7.487463 1.965787 
8.000000 72.27272 53.17552 39.91360 43.17944 3.323606 9.996084 5.383263 -6.67248 
8.000000 62.65432 40.23273 39.91360 43.17944 -9.61918 -2.94671 5.383263 -6.67248 
8.000000 66.02404 40.44471 39.91360 43.17944 -9.40720 -2.73473 5.383263 -6.67248 
8.000000 83.99544 32.34911 39.91360 43.17944 -17.5028 -10.8303 5.383263 -6.67248 
8.000000 78.78374 41.38764 39.91360 43.17944 -8.46427 -1.79180 5.383263 -6.67248 
8.000000 75.03828 36.01263 39.91360 43.17944 -13.8393 -7.16681 5.383263 -6.67248 
8.000000 75.96914 41.30861 39.91360 43.17944 -8.54330 -1.87083 5.383263 -6.67248 
8.000000 71.66525 28.76692 39.91360 43.17944 -21.0850 -14.4125 5.383263 -6.67248 
8.000000 58.51154 53.22960 39.91360 43.17944 3.377686 10.05016 5.383263 -6.67248 
8.000000 76.51898 45.54485 39.91360 43.17944 -4.30706 2.365414 5.383263 -6.67248 
8.000000 58.90391 50.90975 39.91360 43.17944 1.057836 7.730314 5.383263 -6.67248 
8.000000 60.03112 46.13711 39.91360 43.17944 -3.71480 2.957674 5.383263 -6.67248 
8.000000 81.59755 45.21517 39.91360 43.17944 -4.63674 2.035734 5.383263 -6.67248 
8.000000 69.53890 46.47810 39.91360 43.17944 -3.37381 3.298664 5.383263 -6.67248 
8.000000 67.81046 52.78595 39.91360 43.17944 2.934036 9.606514 5.383263 -6.67248 
